64,128,256,512,1K,2K,4K,8K,16K,32K,64K,128K,256K,512K,1M
96.460000,177.810000,358.220000,672.091000,1338.260000,2655.521000,5266.671000,10538.343000,21192.596000,43538.642000,83106.032000,173055.435000,344105.040000,
109.560000,177.850000,348.270000,696.210000,1347.491000,2695.220000,5311.072000,10586.143000,21318.145000,42297.431000,83828.382000,173767.505000,344140.400000,
97.750000,188.370000,347.060000,675.860000,1349.460000,2767.181000,5220.971000,10535.893000,21217.186000,41996.221000,85287.902000,174310.166000,347490.281000,
96.500000,180.760000,350.460000,674.750000,1327.250000,2647.881000,5263.972000,10535.343000,21023.105000,42054.021000,84457.142000,175094.486000,349278.981000,
97.170000,178.160000,347.520000,664.910000,1344.831000,2628.070000,5315.041000,10536.742000,21222.636000,41872.301000,83907.632000,173174.615000,351302.342000,
106.290000,188.551000,347.850000,675.860000,1327.810000,2626.231000,5260.251000,10532.103000,21218.896000,41782.391000,83869.132000,175093.126000,347708.362000,
98.140000,180.560000,354.910000,670.631000,1392.581000,2657.641000,5272.052000,10455.843000,21195.035000,41665.811000,83549.442000,170788.855000,347566.961000,
98.331000,180.380000,345.550000,680.040000,1356.940000,2687.671000,5268.071000,10538.583000,21144.896000,41619.781000,83752.092000,172151.695000,347328.681000,
105.290000,181.530000,345.520000,677.990000,1332.760000,2688.940000,5252.382000,10475.912000,21245.575000,41484.110000,83931.382000,169029.095000,345016.591000,
98.650000,193.030000,348.991000,672.050000,1331.621000,2669.211000,5266.721000,10512.173000,21168.986000,41530.240000,83375.342000,174691.036000,346794.481000,
98.280000,183.710000,353.480000,668.880000,1337.400000,2639.041000,5411.961000,10506.633000,21386.416000,41507.961000,83108.121000,170157.864000,344037.330000,
98.000000,177.740000,347.690000,675.041000,1332.120000,2632.900000,5310.622000,10528.943000,21164.125000,41556.741000,83208.582000,170212.165000,344819.260000,
98.670000,177.720000,352.110000,678.070000,1335.511000,2686.431000,5261.231000,10548.502000,21197.376000,41526.951000,83491.932000,173238.315000,344859.170000,
98.460000,182.430000,347.590000,696.360000,1346.690000,2646.961000,5284.982000,10489.313000,21182.645000,41746.391000,83794.482000,175305.976000,345487.071000,
99.640000,179.000000,347.080000,666.570000,1339.310000,2715.401000,5217.821000,10486.993000,21084.106000,41642.651000,84187.342000,173309.736000,344522.850000,
96.450000,188.720000,347.430000,670.270000,1336.961000,2644.990000,5252.071000,10566.203000,21236.905000,41671.001000,83877.532000,175490.076000,347871.921000,
96.960000,181.040000,347.660000,673.540000,1350.570000,2633.741000,5374.352000,10484.263000,21071.166000,41608.761000,84127.342000,179278.607000,348053.442000,
96.320000,180.640000,354.950000,670.761000,1330.670000,2612.481000,5302.871000,10480.652000,21149.385000,41937.561000,83676.502000,175400.876000,349875.662000,
96.410000,180.420000,346.710000,668.840000,1356.101000,2671.600000,5270.471000,10549.463000,21033.346000,41644.581000,83837.702000,173013.045000,348628.421000,
96.460000,180.740000,345.970000,672.330000,1348.010000,2638.281000,5245.842000,10526.463000,21156.126000,41867.301000,83785.882000,171451.944000,352489.063000,
96.320000,181.860000,354.471000,667.130000,1334.781000,2724.181000,5394.161000,10534.853000,21030.565000,41872.781000,84063.092000,171851.795000,347241.401000,
96.480000,176.990000,365.570000,677.830000,1352.870000,2682.050000,5271.512000,10521.812000,21013.136000,42244.671000,83346.432000,171844.075000,346654.051000,
96.750000,187.820000,350.500000,671.131000,1340.080000,2642.021000,5315.771000,10464.683000,21004.335000,41905.321000,83565.852000,170380.764000,348738.641000,
96.520000,178.810000,347.700000,669.040000,1318.261000,2625.711000,5281.151000,10483.253000,21078.906000,42105.351000,82883.842000,170907.845000,
96.430000,177.011000,346.960000,691.960000,1339.590000,2672.271000,5301.422000,10444.693000,21011.725000,42321.841000,83354.412000,171181.435000,
96.500000,177.230000,347.630000,686.630000,1333.590000,2650.780000,5275.091000,10502.402000,21100.326000,42361.891000,84338.602000,172551.446000,
96.570000,177.070000,347.760000,681.250000,1343.561000,2793.561000,5281.302000,10583.343000,20934.375000,42164.621000,83833.162000,175121.386000,
96.230000,176.900000,346.620000,683.010000,1356.490000,2713.401000,5233.861000,10533.093000,20923.976000,41713.121000,83040.592000,174318.635000,
97.330000,176.930000,354.140000,674.691000,1334.720000,2646.190000,5255.111000,10531.043000,21045.195000,41645.131000,83410.082000,174600.686000,
96.580000,190.160000,344.800000,668.300000,1327.221000,2642.751000,5361.552000,10561.232000,20917.806000,41868.521000,83026.301000,173569.866000,
96.760000,208.200000,348.291000,813.220000,1388.030000,2652.121000,5272.911000,10447.143000,20997.775000,41863.961000,82761.842000,170894.785000,
105.190000,202.770000,344.680000,687.990000,1614.831000,2666.511000,5278.052000,10537.773000,21092.296000,41826.941000,82931.032000,173445.455000,
98.330000,205.020000,349.230000,684.390000,1436.190000,2685.060000,5392.431000,10548.913000,21054.865000,41894.201000,82705.662000,173041.986000,
98.840000,208.760000,345.150000,679.911000,1345.550000,2653.801000,5236.771000,10492.343000,21027.116000,41894.631000,82763.721000,170957.254000,
98.470000,188.360000,351.560000,664.670000,1337.761000,2640.081000,5232.022000,10476.252000,21065.545000,41600.011000,83088.912000,172634.076000,
97.810000,192.790000,348.450000,663.930000,1357.560000,2597.470000,5280.231000,10474.043000,20941.506000,41787.961000,83158.342000,173138.155000,
115.540000,180.530000,346.800000,674.270000,1343.960000,2664.971000,5283.742000,10507.853000,21086.355000,41429.731000,83189.532000,173853.006000,
99.090000,182.230000,347.220000,666.780000,1343.211000,2654.471000,5231.821000,10508.663000,21124.156000,41773.661000,83087.312000,177314.496000,
97.930000,180.830000,348.890000,671.450000,1347.840000,2623.820000,5300.011000,10412.442000,21147.395000,41632.361000,83293.831000,173418.706000,
98.500000,180.960000,376.220000,679.231000,1328.580000,2737.671000,5296.192000,10510.533000,21013.326000,41711.301000,83630.241000,173370.895000,
98.030000,181.140000,355.001000,676.670000,1319.461000,2673.291000,5257.371000,10467.573000,21097.525000,41576.701000,83381.382000,172353.846000,
98.920000,181.270000,349.030000,697.710000,1328.140000,2627.251000,5288.562000,10527.223000,20969.996000,41638.911000,83284.212000,172040.655000,
98.160000,193.841000,348.510000,679.370000,1331.690000,2673.560000,5325.441000,10520.182000,21388.265000,41610.050000,83286.542000,171946.415000,
