64,128,256,512,1K,2K,4K,8K,16K,32K,64K,128K,256K,512K,1M
20.040000,20.580000,22.300000,26.340000,44.760000,54.180000,85.250000,158.460000,315.420000,619.350000,1225.961000,2446.181000,4588.732000,10180.273000,18330.385000
18.400000,19.660000,22.250000,26.640000,42.530000,53.690000,85.130000,158.010000,321.461000,619.511000,1246.480000,2379.440000,4573.991000,10287.353000,18179.955000
19.490000,19.470000,22.130000,26.611000,35.800000,54.050000,85.900000,158.210000,331.530000,610.280000,1241.050000,2446.921000,4541.641000,10011.012000,18237.895000
19.510000,19.730000,21.930000,26.530000,35.150000,52.460000,85.390000,157.740000,331.010000,618.820000,1230.431000,2470.371000,4583.981000,9819.352000,18277.255000
18.580000,19.780000,21.770000,26.660000,35.380000,52.290000,84.250000,157.480000,324.070000,606.400000,1210.730000,2460.330000,4564.522000,9670.323000,18244.644000
18.570000,19.530000,23.940000,27.290000,35.130000,52.400000,107.270000,159.420000,328.450000,617.220000,1206.220000,2464.651000,4567.601000,9829.082000,18227.454000
18.390000,19.920000,21.860000,26.410000,35.740000,54.200000,89.870000,157.610000,325.480000,625.520000,1220.191000,2469.851000,4553.661000,9803.303000,18203.284000
18.230000,19.840000,21.670000,26.220000,35.060000,52.290000,86.690000,156.940000,315.460000,608.381000,1225.860000,2467.490000,4556.241000,9782.163000,18170.124000
18.110000,19.660000,22.850000,26.340000,35.430000,52.510000,86.450000,157.540000,309.970000,620.960000,1227.650000,2467.211000,4560.962000,9505.402000,18173.294000
18.250000,19.500000,21.840000,26.770000,34.940000,54.520000,86.700000,157.290000,313.570000,624.380000,1244.201000,2457.331000,4567.311000,9680.603000,18184.225000
18.230000,19.560000,21.710000,26.540000,35.640000,52.551000,86.030000,157.300000,313.650000,629.770000,1236.790000,2424.500000,4557.521000,9614.533000,18270.855000
18.160000,22.290000,21.700000,26.140000,35.260000,52.370000,83.320000,156.680000,316.170000,607.510000,1255.650000,2446.691000,4553.521000,9739.652000,18303.615000
18.340000,19.900000,21.860000,26.650000,35.930000,53.770000,86.170000,157.350000,312.381000,615.721000,1209.211000,2487.851000,4579.271000,9705.743000,18288.615000
18.190000,19.390000,22.050000,26.380000,35.070000,52.520000,86.000000,156.600000,319.840000,604.020000,1241.270000,2454.880000,4606.011000,9789.562000,18187.705000
18.490000,19.890000,22.110000,26.190000,35.810000,53.850000,86.260000,157.280000,325.860000,617.570000,1224.920000,2471.911000,4552.521000,9546.202000,18310.565000
19.150000,19.600000,22.040000,26.460000,35.820000,53.690000,88.640000,164.050000,314.700000,615.640000,1232.341000,2467.721000,4559.531000,9733.173000,18208.175000
18.300000,19.830000,21.890000,26.370000,35.830000,52.600000,84.950000,157.860000,322.110000,627.770000,1235.800000,2467.040000,4559.141000,9659.312000,18288.505000
18.140000,19.480000,21.780000,26.170000,35.780000,53.920000,85.350000,162.980000,330.580000,607.580000,1243.940000,2458.511000,4573.461000,9678.913000,18175.505000
18.030000,19.620000,22.040000,26.150000,36.020000,53.860000,85.160000,157.580000,320.220000,615.031000,1208.931000,2473.131000,4571.391000,9623.583000,18341.145000
18.500000,19.310000,22.070000,26.560000,36.240000,52.250000,92.880000,157.540000,318.400000,613.630000,1223.240000,2457.430000,4560.011000,9568.082000,18351.955000
18.170000,19.450000,22.310000,26.440000,37.510000,54.000000,103.320000,157.450000,322.150000,624.780000,1197.480000,2454.911000,4566.391000,9651.733000,18183.405000
18.210000,19.670000,22.580000,26.190000,36.320000,52.350000,103.111000,163.850000,317.750000,615.000000,1222.821000,2413.821000,4549.331000,9532.972000,18234.125000
18.190000,19.420000,22.170000,26.510000,35.960000,52.500000,89.030000,157.870000,315.000000,623.250000,1210.210000,2366.720000,4563.261000,9431.522000,18356.155000
18.290000,20.220000,21.950000,26.280000,34.970000,54.020000,95.020000,158.120000,327.591000,610.260000,1219.780000,2394.241000,4564.121000,9489.603000,18499.875000
18.140000,19.630000,21.810000,26.270000,35.870000,52.430000,107.750000,157.780000,312.650000,609.561000,1250.921000,2431.811000,4560.861000,9611.872000,18186.055000
18.121000,19.650000,22.020000,26.960000,35.380000,53.720000,87.080000,157.730000,327.930000,625.560000,1210.600000,2491.800000,4555.852000,9726.283000,18283.225000
18.460000,19.480000,21.920000,27.010000,35.880000,51.930000,85.460000,157.800000,322.450000,617.320000,1204.160000,2402.291000,4557.811000,9744.112000,18700.205000
18.240000,19.420000,21.730000,26.990000,35.800000,52.480000,85.570000,159.020000,321.860000,608.490000,1244.671000,2451.021000,4561.811000,9729.682000,18303.235000
17.880000,20.130000,21.790000,26.770000,35.710000,53.660000,85.840000,163.760000,321.860000,619.790000,1214.250000,2365.340000,4566.701000,9534.993000,18274.225000
17.900000,19.730000,21.870000,27.120000,35.910000,53.720000,88.550000,156.490000,322.100000,627.150000,1235.070000,2378.111000,4595.192000,9519.862000,18171.585000
31.040000,19.670000,24.140000,26.590000,35.100000,52.650000,84.600000,156.450000,324.130000,616.051000,1239.571000,2340.911000,4567.351000,9609.483000,18301.405000
18.520000,19.470000,21.840000,26.580000,36.100000,54.720000,84.520000,157.070000,316.710000,623.040000,1235.820000,2388.740000,4565.341000,9594.323000,18318.675000
